image_path,student_id,group,split,aug_type,field,gt_value,cer,correct
images/augmented/G/73066003_aug3_blur_contrast.png,73066003,G,augmented,blur_contrast,name,บัณฑิตออ3อุตสาหกรรมอาหาร3,0.0,True
images/augmented/G/73066003_aug3_blur_contrast.png,73066003,G,augmented,blur_contrast,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066003_aug3_blur_contrast.png,73066003,G,augmented,blur_contrast,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73066003_aug3_blur_contrast.png,73066003,G,augmented,blur_contrast,program,วิทยาศาสตร์การอาหาร(หลักสูตรนานาชาติ),0.05405405405405406,True
images/augmented/G/73066003_aug3_blur_contrast.png,73066003,G,augmented,blur_contrast,date_of_birth,1994-03-04,0.8,False
images/augmented/G/73066003_aug3_blur_contrast.png,73066003,G,augmented,blur_contrast,admis_date,2021-01-11,0.8,False
images/augmented/G/73066003_aug4_perspective.png,73066003,G,augmented,perspective,student_id,73066003,0.0,True
images/augmented/G/73066003_aug4_perspective.png,73066003,G,augmented,perspective,prename,นาย,0.0,True
images/augmented/G/73066003_aug4_perspective.png,73066003,G,augmented,perspective,name,บัณฑิตออ3อุตสาหกรรมอาหาร3,0.0,True
images/augmented/G/73066003_aug4_perspective.png,73066003,G,augmented,perspective,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066003_aug4_perspective.png,73066003,G,augmented,perspective,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73066003_aug4_perspective.png,73066003,G,augmented,perspective,program,วิทยาศาสตร์การอาหาร(หลักสูตรนานาชาติ),0.0,True
images/augmented/G/73066003_aug4_perspective.png,73066003,G,augmented,perspective,date_of_birth,1994-03-04,0.8,False
images/augmented/G/73066003_aug4_perspective.png,73066003,G,augmented,perspective,admis_date,2021-01-11,0.6,False
images/augmented/G/73066003_aug5_jpeg_dark.png,73066003,G,augmented,jpeg_dark,student_id,73066003,0.0,True
images/augmented/G/73066003_aug5_jpeg_dark.png,73066003,G,augmented,jpeg_dark,prename,นาย,0.0,True
images/augmented/G/73066003_aug5_jpeg_dark.png,73066003,G,augmented,jpeg_dark,name,บัณฑิตออ3อุตสาหกรรมอาหาร3,0.0,True
images/augmented/G/73066003_aug5_jpeg_dark.png,73066003,G,augmented,jpeg_dark,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066003_aug5_jpeg_dark.png,73066003,G,augmented,jpeg_dark,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73066003_aug5_jpeg_dark.png,73066003,G,augmented,jpeg_dark,program,วิทยาศาสตร์การอาหาร(หลักสูตรนานาชาติ),0.13513513513513514,True
images/augmented/G/73066003_aug5_jpeg_dark.png,73066003,G,augmented,jpeg_dark,date_of_birth,1994-03-04,0.8,False
images/augmented/G/73066003_aug5_jpeg_dark.png,73066003,G,augmented,jpeg_dark,admis_date,2021-01-11,0.6,False
images/original/G/73066006.png,73066006,G,original,none,student_id,73066006,0.0,True
images/original/G/73066006.png,73066006,G,original,none,prename,นาย,0.0,True
images/original/G/73066006.png,73066006,G,original,none,name,บัณฑิตออ6อุตสาหกรรมอาหาร6,0.0,True
images/original/G/73066006.png,73066006,G,original,none,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/original/G/73066006.png,73066006,G,original,none,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/original/G/73066006.png,73066006,G,original,none,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/original/G/73066006.png,73066006,G,original,none,date_of_birth,1986-09-01,0.8,False
images/original/G/73066006.png,73066006,G,original,none,admis_date,2021-01-11,0.6,False
images/augmented/G/73066006_aug1_rotate_bright.png,73066006,G,augmented,rotate_bright,student_id,73066006,0.0,True
images/augmented/G/73066006_aug1_rotate_bright.png,73066006,G,augmented,rotate_bright,prename,นาย,0.0,True
images/augmented/G/73066006_aug1_rotate_bright.png,73066006,G,augmented,rotate_bright,name,บัณฑิตออ6อุตสาหกรรมอาหาร6,0.0,True
images/augmented/G/73066006_aug1_rotate_bright.png,73066006,G,augmented,rotate_bright,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066006_aug1_rotate_bright.png,73066006,G,augmented,rotate_bright,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066006_aug1_rotate_bright.png,73066006,G,augmented,rotate_bright,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066006_aug1_rotate_bright.png,73066006,G,augmented,rotate_bright,date_of_birth,1986-09-01,0.8,False
images/augmented/G/73066006_aug1_rotate_bright.png,73066006,G,augmented,rotate_bright,admis_date,2021-01-11,0.6,False
images/augmented/G/73066006_aug2_noise.png,73066006,G,augmented,noise,student_id,73066006,0.0,True
images/augmented/G/73066006_aug2_noise.png,73066006,G,augmented,noise,prename,นาย,0.0,True
images/augmented/G/73066006_aug2_noise.png,73066006,G,augmented,noise,name,บัณฑิตออ6อุตสาหกรรมอาหาร6,0.0,True
images/augmented/G/73066006_aug2_noise.png,73066006,G,augmented,noise,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066006_aug2_noise.png,73066006,G,augmented,noise,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066006_aug2_noise.png,73066006,G,augmented,noise,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066006_aug2_noise.png,73066006,G,augmented,noise,date_of_birth,1986-09-01,0.8,False
images/augmented/G/73066006_aug2_noise.png,73066006,G,augmented,noise,admis_date,2021-01-11,0.6,False
images/augmented/G/73066006_aug3_blur_contrast.png,73066006,G,augmented,blur_contrast,student_id,73066006,0.0,True
images/augmented/G/73066006_aug3_blur_contrast.png,73066006,G,augmented,blur_contrast,prename,นาย,0.0,True
images/augmented/G/73066006_aug3_blur_contrast.png,73066006,G,augmented,blur_contrast,name,บัณฑิตออ6อุตสาหกรรมอาหาร6,0.0,True
images/augmented/G/73066006_aug3_blur_contrast.png,73066006,G,augmented,blur_contrast,faculty_name,คณะอุตสาหกรรมอาหาร,0.1111111111111111,True
images/augmented/G/73066006_aug3_blur_contrast.png,73066006,G,augmented,blur_contrast,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066006_aug3_blur_contrast.png,73066006,G,augmented,blur_contrast,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066006_aug3_blur_contrast.png,73066006,G,augmented,blur_contrast,date_of_birth,1986-09-01,0.8,False
images/augmented/G/73066006_aug3_blur_contrast.png,73066006,G,augmented,blur_contrast,admis_date,2021-01-11,0.8,False
images/augmented/G/73066006_aug4_perspective.png,73066006,G,augmented,perspective,student_id,73066006,0.0,True
images/augmented/G/73066006_aug4_perspective.png,73066006,G,augmented,perspective,prename,นาย,0.0,True
images/augmented/G/73066006_aug4_perspective.png,73066006,G,augmented,perspective,name,บัณฑิตออ6อุตสาหกรรมอาหาร6,0.4,False
images/augmented/G/73066006_aug4_perspective.png,73066006,G,augmented,perspective,faculty_name,คณะอุตสาหกรรมอาหาร,0.1111111111111111,True
images/augmented/G/73066006_aug4_perspective.png,73066006,G,augmented,perspective,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066006_aug4_perspective.png,73066006,G,augmented,perspective,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066006_aug4_perspective.png,73066006,G,augmented,perspective,date_of_birth,1986-09-01,0.8,False
images/augmented/G/73066006_aug4_perspective.png,73066006,G,augmented,perspective,admis_date,2021-01-11,0.6,False
images/augmented/G/73066006_aug5_jpeg_dark.png,73066006,G,augmented,jpeg_dark,student_id,73066006,0.0,True
images/augmented/G/73066006_aug5_jpeg_dark.png,73066006,G,augmented,jpeg_dark,prename,นาย,0.0,True
images/augmented/G/73066006_aug5_jpeg_dark.png,73066006,G,augmented,jpeg_dark,name,บัณฑิตออ6อุตสาหกรรมอาหาร6,0.0,True
images/augmented/G/73066006_aug5_jpeg_dark.png,73066006,G,augmented,jpeg_dark,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066006_aug5_jpeg_dark.png,73066006,G,augmented,jpeg_dark,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066006_aug5_jpeg_dark.png,73066006,G,augmented,jpeg_dark,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066006_aug5_jpeg_dark.png,73066006,G,augmented,jpeg_dark,date_of_birth,1986-09-01,0.8,False
images/augmented/G/73066006_aug5_jpeg_dark.png,73066006,G,augmented,jpeg_dark,admis_date,2021-01-11,0.6,False
images/original/G/73066010.png,73066010,G,original,none,student_id,73066010,0.0,True
images/original/G/73066010.png,73066010,G,original,none,prename,นางสาว,0.0,True
images/original/G/73066010.png,73066010,G,original,none,name,บัณฑิตออ10อุตสาหกรรมอาหาร10,0.0,True
images/original/G/73066010.png,73066010,G,original,none,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/original/G/73066010.png,73066010,G,original,none,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/original/G/73066010.png,73066010,G,original,none,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/original/G/73066010.png,73066010,G,original,none,date_of_birth,1995-06-19,0.8,False
images/original/G/73066010.png,73066010,G,original,none,admis_date,2021-01-11,0.6,False
images/augmented/G/73066010_aug1_rotate_bright.png,73066010,G,augmented,rotate_bright,student_id,73066010,0.0,True
images/augmented/G/73066010_aug1_rotate_bright.png,73066010,G,augmented,rotate_bright,prename,นางสาว,0.0,True
images/augmented/G/73066010_aug1_rotate_bright.png,73066010,G,augmented,rotate_bright,name,บัณฑิตออ10อุตสาหกรรมอาหาร10,0.0,True
images/augmented/G/73066010_aug1_rotate_bright.png,73066010,G,augmented,rotate_bright,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066010_aug1_rotate_bright.png,73066010,G,augmented,rotate_bright,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066010_aug1_rotate_bright.png,73066010,G,augmented,rotate_bright,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066010_aug1_rotate_bright.png,73066010,G,augmented,rotate_bright,date_of_birth,1995-06-19,0.8,False
images/augmented/G/73066010_aug1_rotate_bright.png,73066010,G,augmented,rotate_bright,admis_date,2021-01-11,0.6,False
images/augmented/G/73066010_aug2_noise.png,73066010,G,augmented,noise,student_id,73066010,0.0,True
images/augmented/G/73066010_aug2_noise.png,73066010,G,augmented,noise,prename,นางสาว,0.0,True
images/augmented/G/73066010_aug2_noise.png,73066010,G,augmented,noise,name,บัณฑิตออ10อุตสาหกรรมอาหาร10,0.0,True
images/augmented/G/73066010_aug2_noise.png,73066010,G,augmented,noise,faculty_name,คณะอุตสาหกรรมอาหาร,0.1111111111111111,True
images/augmented/G/73066010_aug2_noise.png,73066010,G,augmented,noise,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066010_aug2_noise.png,73066010,G,augmented,noise,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066010_aug2_noise.png,73066010,G,augmented,noise,date_of_birth,1995-06-19,0.8,False
images/augmented/G/73066010_aug2_noise.png,73066010,G,augmented,noise,admis_date,2021-01-11,0.6,False
images/augmented/G/73066010_aug3_blur_contrast.png,73066010,G,augmented,blur_contrast,student_id,73066010,0.0,True
images/augmented/G/73066010_aug3_blur_contrast.png,73066010,G,augmented,blur_contrast,prename,นางสาว,0.0,True
images/augmented/G/73066010_aug3_blur_contrast.png,73066010,G,augmented,blur_contrast,name,บัณฑิตออ10อุตสาหกรรมอาหาร10,0.0,True
images/augmented/G/73066010_aug3_blur_contrast.png,73066010,G,augmented,blur_contrast,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066010_aug3_blur_contrast.png,73066010,G,augmented,blur_contrast,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066010_aug3_blur_contrast.png,73066010,G,augmented,blur_contrast,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066010_aug3_blur_contrast.png,73066010,G,augmented,blur_contrast,date_of_birth,1995-06-19,0.8,False
images/augmented/G/73066010_aug3_blur_contrast.png,73066010,G,augmented,blur_contrast,admis_date,2021-01-11,0.7,False
images/augmented/G/73066010_aug4_perspective.png,73066010,G,augmented,perspective,student_id,73066010,0.0,True
images/augmented/G/73066010_aug4_perspective.png,73066010,G,augmented,perspective,prename,นางสาว,0.0,True
images/augmented/G/73066010_aug4_perspective.png,73066010,G,augmented,perspective,name,บัณฑิตออ10อุตสาหกรรมอาหาร10,0.0,True
images/augmented/G/73066010_aug4_perspective.png,73066010,G,augmented,perspective,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066010_aug4_perspective.png,73066010,G,augmented,perspective,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066010_aug4_perspective.png,73066010,G,augmented,perspective,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066010_aug4_perspective.png,73066010,G,augmented,perspective,date_of_birth,1995-06-19,0.8,False
images/augmented/G/73066010_aug4_perspective.png,73066010,G,augmented,perspective,admis_date,2021-01-11,0.6,False
images/augmented/G/73066010_aug5_jpeg_dark.png,73066010,G,augmented,jpeg_dark,student_id,73066010,0.0,True
images/augmented/G/73066010_aug5_jpeg_dark.png,73066010,G,augmented,jpeg_dark,prename,นางสาว,0.0,True
images/augmented/G/73066010_aug5_jpeg_dark.png,73066010,G,augmented,jpeg_dark,name,บัณฑิตออ10อุตสาหกรรมอาหาร10,0.0,True
images/augmented/G/73066010_aug5_jpeg_dark.png,73066010,G,augmented,jpeg_dark,faculty_name,คณะอุตสาหกรรมอาหาร,0.0,True
images/augmented/G/73066010_aug5_jpeg_dark.png,73066010,G,augmented,jpeg_dark,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73066010_aug5_jpeg_dark.png,73066010,G,augmented,jpeg_dark,program,การจัดการความปลอดภัยอาหาร,0.0,True
images/augmented/G/73066010_aug5_jpeg_dark.png,73066010,G,augmented,jpeg_dark,date_of_birth,1995-06-19,0.8,False
images/augmented/G/73066010_aug5_jpeg_dark.png,73066010,G,augmented,jpeg_dark,admis_date,2021-01-11,0.6,False
images/original/G/74106005.png,74106005,G,original,none,student_id,74106005,0.0,True
images/original/G/74106005.png,74106005,G,original,none,prename,mr.,0.0,True
images/original/G/74106005.png,74106005,G,original,none,name,graduatemit5materialsinnovationandtechnology5,0.0,True
images/original/G/74106005.png,74106005,G,original,none,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/original/G/74106005.png,74106005,G,original,none,degree,masterofscience,0.0,True
images/original/G/74106005.png,74106005,G,original,none,program,nanoscienceandnanotechnology,0.0,True
images/original/G/74106005.png,74106005,G,original,none,date_of_birth,1998-11-26,0.6,False
images/original/G/74106005.png,74106005,G,original,none,admis_date,2021-08-02,0.5,False
images/augmented/G/74106005_aug1_rotate_bright.png,74106005,G,augmented,rotate_bright,student_id,74106005,0.0,True
images/augmented/G/74106005_aug1_rotate_bright.png,74106005,G,augmented,rotate_bright,prename,mr.,0.0,True
images/augmented/G/74106005_aug1_rotate_bright.png,74106005,G,augmented,rotate_bright,name,graduatemit5materialsinnovationandtechnology5,0.2,True
images/augmented/G/74106005_aug1_rotate_bright.png,74106005,G,augmented,rotate_bright,faculty_name,collegeofmaterialsinnovationandtechnology,0.21951219512195122,False
images/augmented/G/74106005_aug1_rotate_bright.png,74106005,G,augmented,rotate_bright,degree,masterofscience,0.0,True
images/augmented/G/74106005_aug1_rotate_bright.png,74106005,G,augmented,rotate_bright,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106005_aug1_rotate_bright.png,74106005,G,augmented,rotate_bright,date_of_birth,1998-11-26,0.6,False
images/augmented/G/74106005_aug1_rotate_bright.png,74106005,G,augmented,rotate_bright,admis_date,2021-08-02,0.5,False
images/augmented/G/74106005_aug2_noise.png,74106005,G,augmented,noise,student_id,74106005,0.0,True
images/augmented/G/74106005_aug2_noise.png,74106005,G,augmented,noise,prename,mr.,0.0,True
images/augmented/G/74106005_aug2_noise.png,74106005,G,augmented,noise,name,graduatemit5materialsinnovationandtechnology5,0.06666666666666667,True
images/augmented/G/74106005_aug2_noise.png,74106005,G,augmented,noise,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/augmented/G/74106005_aug2_noise.png,74106005,G,augmented,noise,degree,masterofscience,0.0,True
images/augmented/G/74106005_aug2_noise.png,74106005,G,augmented,noise,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106005_aug2_noise.png,74106005,G,augmented,noise,date_of_birth,1998-11-26,0.6,False
images/augmented/G/74106005_aug2_noise.png,74106005,G,augmented,noise,admis_date,2021-08-02,0.5,False
images/augmented/G/74106005_aug3_blur_contrast.png,74106005,G,augmented,blur_contrast,student_id,74106005,0.0,True
images/augmented/G/74106005_aug3_blur_contrast.png,74106005,G,augmented,blur_contrast,prename,mr.,0.0,True
images/augmented/G/74106005_aug3_blur_contrast.png,74106005,G,augmented,blur_contrast,name,graduatemit5materialsinnovationandtechnology5,0.044444444444444446,True
images/augmented/G/74106005_aug3_blur_contrast.png,74106005,G,augmented,blur_contrast,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/augmented/G/74106005_aug3_blur_contrast.png,74106005,G,augmented,blur_contrast,degree,masterofscience,0.0,True
images/augmented/G/74106005_aug3_blur_contrast.png,74106005,G,augmented,blur_contrast,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106005_aug3_blur_contrast.png,74106005,G,augmented,blur_contrast,date_of_birth,1998-11-26,0.6,False
images/augmented/G/74106005_aug3_blur_contrast.png,74106005,G,augmented,blur_contrast,admis_date,2021-08-02,0.6,False
images/augmented/G/74106005_aug4_perspective.png,74106005,G,augmented,perspective,student_id,74106005,0.0,True
images/augmented/G/74106005_aug4_perspective.png,74106005,G,augmented,perspective,prename,mr.,0.0,True
images/augmented/G/74106005_aug4_perspective.png,74106005,G,augmented,perspective,name,graduatemit5materialsinnovationandtechnology5,0.2,True
images/augmented/G/74106005_aug4_perspective.png,74106005,G,augmented,perspective,faculty_name,collegeofmaterialsinnovationandtechnology,0.34146341463414637,False
images/augmented/G/74106005_aug4_perspective.png,74106005,G,augmented,perspective,degree,masterofscience,0.0,True
images/augmented/G/74106005_aug4_perspective.png,74106005,G,augmented,perspective,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106005_aug4_perspective.png,74106005,G,augmented,perspective,date_of_birth,1998-11-26,0.6,False
images/augmented/G/74106005_aug4_perspective.png,74106005,G,augmented,perspective,admis_date,2021-08-02,0.5,False
images/augmented/G/74106005_aug5_jpeg_dark.png,74106005,G,augmented,jpeg_dark,student_id,74106005,0.0,True
images/augmented/G/74106005_aug5_jpeg_dark.png,74106005,G,augmented,jpeg_dark,prename,mr.,0.0,True
images/augmented/G/74106005_aug5_jpeg_dark.png,74106005,G,augmented,jpeg_dark,name,graduatemit5materialsinnovationandtechnology5,0.1111111111111111,True
images/augmented/G/74106005_aug5_jpeg_dark.png,74106005,G,augmented,jpeg_dark,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/augmented/G/74106005_aug5_jpeg_dark.png,74106005,G,augmented,jpeg_dark,degree,masterofscience,0.0,True
images/augmented/G/74106005_aug5_jpeg_dark.png,74106005,G,augmented,jpeg_dark,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106005_aug5_jpeg_dark.png,74106005,G,augmented,jpeg_dark,date_of_birth,1998-11-26,0.6,False
images/augmented/G/74106005_aug5_jpeg_dark.png,74106005,G,augmented,jpeg_dark,admis_date,2021-08-02,0.6,False
images/original/G/74106009.png,74106009,G,original,none,student_id,74106009,0.0,True
images/original/G/74106009.png,74106009,G,original,none,prename,miss,0.0,True
images/original/G/74106009.png,74106009,G,original,none,name,graduatemit9materialsinnovationandtechnology9,0.0,True
images/original/G/74106009.png,74106009,G,original,none,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/original/G/74106009.png,74106009,G,original,none,degree,masterofscience,0.0,True
images/original/G/74106009.png,74106009,G,original,none,program,nanoscienceandnanotechnology,0.0,True
images/original/G/74106009.png,74106009,G,original,none,date_of_birth,1998-05-27,0.6,False
images/original/G/74106009.png,74106009,G,original,none,admis_date,2021-08-02,0.5,False
images/augmented/G/74106009_aug1_rotate_bright.png,74106009,G,augmented,rotate_bright,student_id,74106009,0.0,True
images/augmented/G/74106009_aug1_rotate_bright.png,74106009,G,augmented,rotate_bright,prename,miss,0.0,True
images/augmented/G/74106009_aug1_rotate_bright.png,74106009,G,augmented,rotate_bright,name,graduatemit9materialsinnovationandtechnology9,0.0,True
images/augmented/G/74106009_aug1_rotate_bright.png,74106009,G,augmented,rotate_bright,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/augmented/G/74106009_aug1_rotate_bright.png,74106009,G,augmented,rotate_bright,degree,masterofscience,0.13333333333333333,True
images/augmented/G/74106009_aug1_rotate_bright.png,74106009,G,augmented,rotate_bright,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106009_aug1_rotate_bright.png,74106009,G,augmented,rotate_bright,date_of_birth,1998-05-27,0.6,False
images/augmented/G/74106009_aug1_rotate_bright.png,74106009,G,augmented,rotate_bright,admis_date,2021-08-02,0.5,False
images/augmented/G/74106009_aug2_noise.png,74106009,G,augmented,noise,student_id,74106009,0.0,True
images/augmented/G/74106009_aug2_noise.png,74106009,G,augmented,noise,prename,miss,0.0,True
images/augmented/G/74106009_aug2_noise.png,74106009,G,augmented,noise,name,graduatemit9materialsinnovationandtechnology9,0.0,True
images/augmented/G/74106009_aug2_noise.png,74106009,G,augmented,noise,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/augmented/G/74106009_aug2_noise.png,74106009,G,augmented,noise,degree,masterofscience,0.0,True
images/augmented/G/74106009_aug2_noise.png,74106009,G,augmented,noise,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106009_aug2_noise.png,74106009,G,augmented,noise,date_of_birth,1998-05-27,0.6,False
images/augmented/G/74106009_aug2_noise.png,74106009,G,augmented,noise,admis_date,2021-08-02,0.5,False
images/augmented/G/74106009_aug3_blur_contrast.png,74106009,G,augmented,blur_contrast,student_id,74106009,0.0,True
images/augmented/G/74106009_aug3_blur_contrast.png,74106009,G,augmented,blur_contrast,prename,miss,0.0,True
images/augmented/G/74106009_aug3_blur_contrast.png,74106009,G,augmented,blur_contrast,name,graduatemit9materialsinnovationandtechnology9,0.13333333333333333,True
images/augmented/G/74106009_aug3_blur_contrast.png,74106009,G,augmented,blur_contrast,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/augmented/G/74106009_aug3_blur_contrast.png,74106009,G,augmented,blur_contrast,degree,masterofscience,0.0,True
images/augmented/G/74106009_aug3_blur_contrast.png,74106009,G,augmented,blur_contrast,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106009_aug3_blur_contrast.png,74106009,G,augmented,blur_contrast,date_of_birth,1998-05-27,0.6,False
images/augmented/G/74106009_aug3_blur_contrast.png,74106009,G,augmented,blur_contrast,admis_date,2021-08-02,0.6,False
images/augmented/G/74106009_aug4_perspective.png,74106009,G,augmented,perspective,student_id,74106009,0.0,True
images/augmented/G/74106009_aug4_perspective.png,74106009,G,augmented,perspective,prename,miss,0.0,True
images/augmented/G/74106009_aug4_perspective.png,74106009,G,augmented,perspective,name,graduatemit9materialsinnovationandtechnology9,0.0,True
images/augmented/G/74106009_aug4_perspective.png,74106009,G,augmented,perspective,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/augmented/G/74106009_aug4_perspective.png,74106009,G,augmented,perspective,degree,masterofscience,0.0,True
images/augmented/G/74106009_aug4_perspective.png,74106009,G,augmented,perspective,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106009_aug4_perspective.png,74106009,G,augmented,perspective,date_of_birth,1998-05-27,0.6,False
images/augmented/G/74106009_aug4_perspective.png,74106009,G,augmented,perspective,admis_date,2021-08-02,0.5,False
images/augmented/G/74106009_aug5_jpeg_dark.png,74106009,G,augmented,jpeg_dark,student_id,74106009,0.0,True
images/augmented/G/74106009_aug5_jpeg_dark.png,74106009,G,augmented,jpeg_dark,prename,miss,0.0,True
images/augmented/G/74106009_aug5_jpeg_dark.png,74106009,G,augmented,jpeg_dark,name,graduatemit9materialsinnovationandtechnology9,0.06666666666666667,True
images/augmented/G/74106009_aug5_jpeg_dark.png,74106009,G,augmented,jpeg_dark,faculty_name,collegeofmaterialsinnovationandtechnology,0.0,True
images/augmented/G/74106009_aug5_jpeg_dark.png,74106009,G,augmented,jpeg_dark,degree,masterofscience,0.0,True
images/augmented/G/74106009_aug5_jpeg_dark.png,74106009,G,augmented,jpeg_dark,program,nanoscienceandnanotechnology,0.0,True
images/augmented/G/74106009_aug5_jpeg_dark.png,74106009,G,augmented,jpeg_dark,date_of_birth,1998-05-27,0.6,False
images/augmented/G/74106009_aug5_jpeg_dark.png,74106009,G,augmented,jpeg_dark,admis_date,2021-08-02,0.5,False
images/original/G/74116006.png,74116006,G,original,none,student_id,74116006,0.0,True
images/original/G/74116006.png,74116006,G,original,none,prename,miss,0.0,True
images/original/G/74116006.png,74116006,G,original,none,name,graduateami6advancedmanufacturinginnovation6,0.0,True
images/original/G/74116006.png,74116006,G,original,none,faculty_name,collegeofadvancedmanufacturinginnovation,0.0,True
images/original/G/74116006.png,74116006,G,original,none,degree,doctorofphilosophy,0.0,True
images/original/G/74116006.png,74116006,G,original,none,program,advancedmanufacturingsystemengineering(internationalprogram),0.0,True
images/original/G/74116006.png,74116006,G,original,none,date_of_birth,1980-12-27,0.6,False
images/original/G/74116006.png,74116006,G,original,none,admis_date,2022-01-10,0.5,False
images/augmented/G/74116006_aug1_rotate_bright.png,74116006,G,augmented,rotate_bright,student_id,74116006,0.0,True
images/augmented/G/74116006_aug1_rotate_bright.png,74116006,G,augmented,rotate_bright,prename,miss,0.0,True
images/augmented/G/74116006_aug1_rotate_bright.png,74116006,G,augmented,rotate_bright,name,graduateami6advancedmanufacturinginnovation6,0.0,True
images/augmented/G/74116006_aug1_rotate_bright.png,74116006,G,augmented,rotate_bright,faculty_name,collegeofadvancedmanufacturinginnovation,0.0,True
images/augmented/G/74116006_aug1_rotate_bright.png,74116006,G,augmented,rotate_bright,degree,doctorofphilosophy,0.0,True
images/augmented/G/74116006_aug1_rotate_bright.png,74116006,G,augmented,rotate_bright,program,advancedmanufacturingsystemengineering(internationalprogram),0.0,True
images/augmented/G/74116006_aug1_rotate_bright.png,74116006,G,augmented,rotate_bright,date_of_birth,1980-12-27,0.6,False
images/augmented/G/74116006_aug1_rotate_bright.png,74116006,G,augmented,rotate_bright,admis_date,2022-01-10,0.5,False
images/augmented/G/74116006_aug2_noise.png,74116006,G,augmented,noise,student_id,74116006,0.0,True
images/augmented/G/74116006_aug2_noise.png,74116006,G,augmented,noise,prename,miss,0.0,True
images/augmented/G/74116006_aug2_noise.png,74116006,G,augmented,noise,name,graduateami6advancedmanufacturinginnovation6,0.0,True
images/augmented/G/74116006_aug2_noise.png,74116006,G,augmented,noise,faculty_name,collegeofadvancedmanufacturinginnovation,0.0,True
images/augmented/G/74116006_aug2_noise.png,74116006,G,augmented,noise,degree,doctorofphilosophy,0.0,True
images/augmented/G/74116006_aug2_noise.png,74116006,G,augmented,noise,program,advancedmanufacturingsystemengineering(internationalprogram),0.0,True
